GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57
1400000US12086003704,12086003704,"Census Tract 37.04, Miami-Dade County, Florida",897,217,0,13,126,86,600,233,25,27,113,96,33,43,0,13,339,110,0,13,46,39,266,107,8,15,11,20,8,13,0,13,52,40,0,13,0,13,52,40,0,13,0,13,0,13,0,13,263,137,0,13,70,56,104,73,0,13,64,85,25,40,0,13,199,126,0,13,10,12,154,124,17,21,18,20,0,13,0,13,8,12,0,13,0,13,8,12,0,13,0,13,0,13,0,13,36,28,0,13,0,13,16,17,0,13,20,30,0,13,0,13
1400000US12086003705,12086003705,"Census Tract 37.05, Miami-Dade County, Florida",788,225,0,13,95,82,596,191,60,38,9,18,19,29,9,14,530,184,0,13,71,76,435,164,24,24,0,13,0,13,0,13,150,114,0,13,0,13,103,89,19,29,0,13,19,29,9,14,8,14,0,13,0,13,8,14,0,13,0,13,0,13,0,13,100,59,0,13,24,30,50,41,17,21,9,18,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12086003706,12086003706,"Census Tract 37.06, Miami-Dade County, Florida",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12086003707,12086003707,"Census Tract 37.07, Miami-Dade County, Florida",653,194,18,29,53,47,484,152,44,44,32,23,5,8,17,22,361,94,0,13,30,25,281,91,30,32,20,18,0,13,0,13,28,35,0,13,0,13,28,35,0,13,0,13,0,13,0,13,96,65,0,13,0,13,82,64,14,16,0,13,0,13,0,13,122,98,18,29,23,37,63,55,0,13,5,9,0,13,13,21,1,2,0,13,0,13,0,13,0,13,1,2,0,13,0,13,45,35,0,13,0,13,30,25,0,13,6,10,5,8,4,7
1400000US12086003801,12086003801,"Census Tract 38.01, Miami-Dade County, Florida",2655,287,0,19,0,19,1200,209,878,248,260,117,170,101,147,78,1652,312,0,19,0,19,698,227,601,226,162,96,68,60,123,70,288,147,0,19,0,19,129,108,94,58,34,56,31,35,0,19,121,101,0,19,0,19,77,76,44,69,0,19,0,19,0,19,113,81,0,19,0,19,15,24,62,69,36,36,0,19,0,19,185,131,0,19,0,19,145,116,40,62,0,19,0,19,0,19,296,150,0,19,0,19,136,106,37,36,28,32,71,67,24,33
1400000US12086003803,12086003803,"Census Tract 38.03, Miami-Dade County, Florida",982,140,0,13,39,40,429,138,183,100,117,87,45,55,169,91,793,141,0,13,27,34,398,138,145,86,57,56,14,20,152,90,12,25,0,13,0,13,12,25,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,39,50,0,13,0,13,0,13,0,13,0,13,31,49,8,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,138,112,0,13,12,23,19,23,38,47,60,76,0,13,9,14
1400000US12086003804,12086003804,"Census Tract 38.04, Miami-Dade County, Florida",2314,403,0,19,201,197,1089,292,535,174,196,136,127,74,166,95,1642,338,0,19,201,197,793,256,308,126,131,125,114,70,95,72,255,125,0,19,0,19,117,73,65,56,0,19,13,21,60,59,28,44,0,19,0,19,28,44,0,19,0,19,0,19,0,19,48,45,0,19,0,19,36,42,0,19,12,19,0,19,0,19,32,37,0,19,0,19,15,24,17,29,0,19,0,19,0,19,309,154,0,19,0,19,100,65,145,139,53,56,0,19,11,18
1400000US12086003906,12086003906,"Census Tract 39.06, Miami-Dade County, Florida",1269,161,9,13,4,10,591,136,410,103,77,33,64,35,114,51,1001,151,6,11,0,13,480,129,337,86,61,27,26,22,91,44,81,73,0,13,0,13,59,65,0,13,0,13,22,24,0,13,13,14,3,6,0,13,0,13,5,8,5,9,0,13,0,13,5,9,0,13,0,13,5,9,0,13,0,13,0,13,0,13,27,26,0,13,0,13,5,9,12,19,0,13,10,15,0,13,142,64,0,13,4,10,42,37,56,40,11,16,6,9,23,24
1400000US12086003909,12086003909,"Census Tract 39.09, Miami-Dade County, Florida",633,145,0,13,41,41,270,84,262,120,6,9,20,37,34,30,365,102,0,13,30,38,145,45,150,87,0,13,20,37,20,23,37,47,0,13,0,13,17,26,14,21,6,9,0,13,0,13,162,90,0,13,0,13,71,60,83,71,0,13,0,13,8,13,11,18,0,13,11,18,0,13,0,13,0,13,0,13,0,13,18,26,0,13,0,13,18,26,0,13,0,13,0,13,0,13,40,33,0,13,0,13,19,22,15,22,0,13,0,13,6,9
1400000US12086003911,12086003911,"Census Tract 39.11, Miami-Dade County, Florida",2448,457,0,13,173,155,1161,302,613,206,297,149,155,106,49,50,1181,388,0,13,130,115,514,224,267,169,154,99,79,66,37,47,135,104,0,13,0,13,114,86,21,34,0,13,0,13,0,13,790,282,0,13,0,13,480,242,252,132,58,72,0,13,0,13,143,146,0,13,0,13,43,55,0,13,12,19,76,89,12,19,188,120,0,13,43,54,10,17,62,82,73,74,0,13,0,13,11,18,0,13,0,13,0,13,11,18,0,13,0,13,0,13
1400000US12086003912,12086003912,"Census Tract 39.12, Miami-Dade County, Florida",2143,426,37,43,360,177,744,220,587,178,292,194,67,52,56,52,1303,297,0,13,210,126,507,175,414,144,112,91,46,49,14,23,158,101,37,43,20,31,33,39,32,30,14,23,11,20,11,16,356,173,0,13,59,70,145,100,88,64,23,36,10,16,31,48,32,37,0,13,0,13,0,13,19,31,13,21,0,13,0,13,217,184,0,13,71,113,17,27,34,45,95,145,0,13,0,13,77,58,0,13,0,13,42,46,0,13,35,37,0,13,0,13
1400000US12086003913,12086003913,"Census Tract 39.13, Miami-Dade County, Florida",2790,437,0,13,45,68,1374,251,967,316,134,96,131,105,139,101,1220,264,0,13,45,68,639,188,418,198,0,13,33,54,85,84,238,136,0,13,0,13,101,103,102,85,35,56,0,13,0,13,844,320,0,13,0,13,342,183,361,189,68,77,73,90,0,13,174,153,0,13,0,13,123,117,36,58,0,13,0,13,15,25,181,183,0,13,0,13,100,93,36,60,19,32,0,13,26,51,133,77,0,13,0,13,69,70,14,23,12,19,25,30,13,20
1400000US12086003914,12086003914,"Census Tract 39.14, Miami-Dade County, Florida",1884,357,64,75,135,85,827,284,533,197,162,101,122,83,41,46,948,282,0,13,40,49,485,208,269,139,98,78,41,44,15,23,176,106,0,13,73,61,1,5,88,86,0,13,14,31,0,13,176,93,0,13,22,33,67,54,50,64,0,13,37,50,0,13,200,115,43,69,0,13,35,41,90,68,32,51,0,13,0,13,169,131,21,32,0,13,101,114,15,25,32,52,0,13,0,13,215,148,0,13,0,13,138,136,21,35,0,13,30,52,26,41
1400000US12086003915,12086003915,"Census Tract 39.15, Miami-Dade County, Florida",2449,419,51,65,21,26,1175,409,624,234,267,137,162,93,149,87,1433,320,20,31,8,14,771,320,220,114,182,124,145,91,87,63,398,167,0,13,0,13,176,130,203,144,19,30,0,13,0,13,328,197,0,13,13,21,183,139,74,82,33,37,0,13,25,47,89,87,0,13,0,13,36,57,53,67,0,13,0,13,0,13,88,75,31,53,0,13,0,13,40,43,17,27,0,13,0,13,113,94,0,13,0,13,9,20,34,57,16,25,17,26,37,56
1400000US12086003916,12086003916,"Census Tract 39.16, Miami-Dade County, Florida",2446,374,77,64,163,98,1404,277,401,171,175,71,144,89,82,56,1725,298,23,38,69,68,1059,224,327,164,96,53,87,61,64,45,321,195,39,44,94,78,112,101,0,13,27,41,49,74,0,13,193,98,15,21,0,13,123,78,14,16,41,39,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,65,44,0,13,0,13,45,32,9,14,11,17,0,13,0,13,142,94,0,13,0,13,65,71,51,68,0,13,8,14,18,30
1400000US12086003917,12086003917,"Census Tract 39.17, Miami-Dade County, Florida",2661,318,100,75,139,91,1408,267,669,219,118,68,184,82,43,38,1821,256,27,30,74,66,975,207,507,205,101,62,116,67,21,27,381,236,21,33,28,43,237,194,42,50,0,19,38,35,15,25,183,110,52,59,37,45,46,57,24,37,17,22,0,19,7,13,134,101,0,19,0,19,100,93,18,26,0,19,16,24,0,19,48,44,0,19,0,19,34,40,0,19,0,19,14,22,0,19,94,90,0,19,0,19,16,29,78,85,0,19,0,19,0,19
1400000US12086003918,12086003918,"Census Tract 39.18, Miami-Dade County, Florida",1725,275,30,36,127,84,986,240,263,104,104,88,176,82,39,33,1260,202,30,36,58,61,714,171,233,100,92,81,94,75,39,33,167,92,0,13,61,60,62,59,6,10,12,19,26,32,0,13,93,91,0,13,8,12,65,64,0,13,0,13,20,30,0,13,84,96,0,13,0,13,66,73,0,13,0,13,18,28,0,13,76,68,0,13,0,13,71,65,5,10,0,13,0,13,0,13,45,42,0,13,0,13,8,13,19,30,0,13,18,29,0,13
1400000US12086003919,12086003919,"Census Tract 39.19, Miami-Dade County, Florida",1088,255,33,34,0,13,437,168,348,172,62,68,125,72,83,55,676,193,12,19,0,13,272,147,213,59,51,60,73,47,55,52,111,67,11,17,0,13,66,54,23,31,11,16,0,13,0,13,44,42,10,22,0,13,9,19,0,13,0,13,25,27,0,13,17,20,0,13,0,13,17,20,0,13,0,13,0,13,0,13,182,172,0,13,0,13,63,56,101,158,0,13,0,13,18,28,58,50,0,13,0,13,10,15,11,16,0,13,27,41,10,17
1400000US12086003921,12086003921,"Census Tract 39.21, Miami-Dade County, Florida",1320,268,0,13,38,47,657,197,210,98,145,119,71,46,199,90,957,235,0,13,38,47,469,169,190,97,56,40,71,46,133,78,18,22,0,13,0,13,18,22,0,13,0,13,0,13,0,13,39,43,0,13,0,13,29,39,10,16,0,13,0,13,0,13,71,52,0,13,0,13,61,50,0,13,0,13,0,13,10,15,33,47,0,13,0,13,33,47,0,13,0,13,0,13,0,13,202,127,0,13,0,13,47,52,10,18,89,111,0,13,56,57
1400000US12086003922,12086003922,"Census Tract 39.22, Miami-Dade County, Florida",1252,257,0,13,7,14,744,257,181,117,118,62,92,64,110,65,904,282,0,13,0,13,550,282,119,82,67,48,83,60,85,61,168,125,0,13,0,13,106,93,62,85,0,13,0,13,0,13,16,19,0,13,7,14,0,13,0,13,9,14,0,13,0,13,23,35,0,13,0,13,14,21,0,13,0,13,9,14,0,13,58,50,0,13,0,13,50,48,0,13,0,13,0,13,8,13,83,60,0,13,0,13,24,35,0,13,42,45,0,13,17,20
1400000US12086004000,12086004000,"Census Tract 40, Miami-Dade County, Florida",2360,442,36,39,166,105,1029,251,563,214,263,90,162,90,141,79,1526,295,15,23,88,68,667,239,315,109,171,75,145,89,125,77,283,170,13,22,26,30,88,62,110,147,38,39,8,12,0,19,85,78,0,19,8,25,49,49,20,30,8,13,0,19,0,19,174,167,1,2,0,19,141,120,22,42,10,16,0,19,0,19,94,110,0,19,0,19,33,53,61,96,0,19,0,19,0,19,198,158,7,20,44,60,51,57,35,32,36,59,9,14,16,27
1400000US12086004102,12086004102,"Census Tract 41.02, Miami-Dade County, Florida",1622,306,0,13,0,13,716,177,430,156,161,71,125,87,190,97,992,238,0,13,0,13,520,181,277,127,66,47,53,40,76,38,214,97,0,13,0,13,87,59,90,69,9,13,0,13,28,44,7,13,0,13,0,13,7,13,0,13,0,13,0,13,0,13,57,39,0,13,0,13,16,18,33,25,0,13,8,13,0,13,41,49,0,13,0,13,26,43,0,13,15,24,0,13,0,13,311,168,0,13,0,13,60,49,30,38,71,60,64,75,86,109
1400000US12086004103,12086004103,"Census Tract 41.03, Miami-Dade County, Florida",1494,322,0,13,18,19,925,242,211,103,177,98,75,48,88,48,793,202,0,13,8,12,565,183,61,53,133,92,19,24,7,11,128,101,0,13,0,13,49,65,44,59,6,13,20,32,9,15,200,90,0,13,10,14,88,61,37,34,9,14,36,30,20,26,78,59,0,13,0,13,10,16,9,18,7,12,0,13,52,51,164,116,0,13,0,13,130,108,23,37,11,19,0,13,0,13,131,112,0,13,0,13,83,105,37,42,11,17,0,13,0,13
1400000US12086004105,12086004105,"Census Tract 41.05, Miami-Dade County, Florida",1754,677,5,10,47,41,1191,683,195,101,105,64,57,45,154,77,837,249,5,10,16,26,519,227,123,82,55,41,22,24,97,61,59,56,0,13,11,17,0,13,14,23,34,40,0,13,0,13,112,73,0,13,15,26,49,45,13,22,0,13,35,39,0,13,558,694,0,13,5,10,503,694,19,32,7,11,0,13,24,30,33,41,0,13,0,13,33,41,0,13,0,13,0,13,0,13,155,96,0,13,0,13,87,84,26,31,9,13,0,13,33,33
1400000US12086004106,12086004106,"Census Tract 41.06, Miami-Dade County, Florida",1935,341,27,37,23,28,940,255,460,161,147,70,261,135,77,51,1351,320,27,37,16,26,643,233,273,140,147,70,211,132,34,27,80,79,0,13,0,13,44,50,26,41,0,13,10,16,0,13,8,13,0,13,0,13,8,13,0,13,0,13,0,13,0,13,176,102,0,13,0,13,86,63,82,68,0,13,8,13,0,13,126,74,0,13,7,11,40,39,39,38,0,13,32,50,8,13,194,118,0,13,0,13,119,82,40,43,0,13,0,13,35,40
1400000US12086004203,12086004203,"Census Tract 42.03, Miami-Dade County, Florida",3090,395,0,13,177,126,2301,388,398,133,132,107,67,64,15,23,1723,325,0,13,23,41,1460,300,119,72,96,87,10,17,15,23,171,120,0,13,43,51,92,91,0,13,36,60,0,13,0,13,106,107,0,13,0,13,49,82,21,20,0,13,36,54,0,13,333,175,0,13,13,22,172,106,127,115,0,13,21,28,0,13,260,143,0,13,13,23,247,140,0,13,0,13,0,13,0,13,497,211,0,13,85,106,281,186,131,80,0,13,0,13,0,13
1400000US12086004204,12086004204,"Census Tract 42.04, Miami-Dade County, Florida",1406,327,0,13,135,94,869,291,238,126,129,102,8,14,27,31,391,161,0,13,27,41,230,121,90,68,36,41,8,14,0,13,16,31,0,13,0,13,16,31,0,13,0,13,0,13,0,13,119,97,0,13,0,13,61,63,58,61,0,13,0,13,0,13,365,154,0,13,68,85,238,124,15,23,35,50,0,13,9,14,380,164,0,13,40,48,226,134,56,51,58,77,0,13,0,13,135,95,0,13,0,13,98,67,19,35,0,13,0,13,18,28
1400000US12086004205,12086004205,"Census Tract 42.05, Miami-Dade County, Florida",1844,544,100,159,228,154,1064,466,368,192,16,18,44,43,24,39,469,191,0,13,0,13,284,140,156,114,16,18,13,19,0,13,37,43,0,13,0,13,21,31,16,25,0,13,0,13,0,13,140,106,0,13,60,66,72,79,8,13,0,13,0,13,0,13,985,522,48,76,133,123,668,452,125,104,0,13,11,17,0,13,181,172,52,83,35,54,19,28,55,75,0,13,20,23,0,13,32,41,0,13,0,13,0,13,8,13,0,13,0,13,24,39
1400000US12086004206,12086004206,"Census Tract 42.06, Miami-Dade County, Florida",1149,405,0,13,102,139,628,335,198,97,71,68,81,55,69,53,530,228,0,13,55,73,261,175,158,92,10,17,46,38,0,13,15,20,0,13,0,13,8,15,7,12,0,13,0,13,0,13,183,123,0,13,0,13,99,101,0,13,0,13,35,42,49,47,271,181,0,13,47,68,159,137,17,20,34,49,0,13,14,22,78,58,0,13,0,13,65,60,7,11,0,13,0,13,6,10,72,46,0,13,0,13,36,3,9,13,27,44,0,13,0,13
1400000US12086004301,12086004301,"Census Tract 43.01, Miami-Dade County, Florida",1288,248,0,13,17,32,767,187,271,123,132,87,89,68,12,15,773,203,0,13,0,13,500,180,88,54,112,76,61,57,12,15,94,97,0,13,0,13,44,40,50,81,0,13,0,13,0,13,92,78,0,13,17,32,69,52,6,10,0,13,0,13,0,13,120,89,0,13,0,13,45,43,55,64,20,33,0,13,0,13,53,37,0,13,0,13,36,29,17,30,0,13,0,13,0,13,156,83,0,13,0,13,73,66,55,59,0,13,28,42,0,13
1400000US12086004303,12086004303,"Census Tract 43.03, Miami-Dade County, Florida",1389,305,13,21,61,45,922,249,335,168,20,23,20,22,18,21,598,167,0,13,26,31,485,163,66,49,11,17,10,14,0,13,30,40,0,13,0,13,30,40,0,13,0,13,0,13,0,13,123,93,13,21,0,13,22,25,60,92,0,13,10,17,18,21,325,172,0,13,27,34,184,127,105,119,9,15,0,13,0,13,237,140,0,13,8,12,167,130,62,58,0,13,0,13,0,13,76,61,0,13,0,13,34,45,42,40,0,13,0,13,0,13
1400000US12086004304,12086004304,"Census Tract 43.04, Miami-Dade County, Florida",1757,546,4,23,113,80,1373,564,196,93,21,34,33,35,17,19,763,183,0,13,86,75,546,181,96,71,0,13,25,32,10,17,68,69,0,13,0,13,68,69,0,13,0,13,0,13,0,13,163,187,0,13,0,13,156,186,0,13,0,13,0,13,7,11,336,215,4,23,27,28,274,204,31,34,0,13,0,13,0,13,312,196,0,13,0,13,244,206,47,48,21,34,0,13,0,13,115,68,0,13,0,13,85,72,22,22,0,13,8,13,0,13
1400000US12086004403,12086004403,"Census Tract 44.03, Miami-Dade County, Florida",1688,303,5,8,96,97,1160,239,254,92,67,50,31,35,75,43,665,205,5,8,0,13,456,167,124,76,25,22,21,31,34,34,17,19,0,13,8,12,9,15,0,13,0,13,0,13,0,13,282,135,0,13,38,42,195,122,7,15,42,50,0,13,0,13,403,179,0,13,50,63,253,129,59,54,0,13,0,13,41,48,247,140,0,13,0,13,183,126,54,52,0,13,10,16,0,13,74,57,0,13,0,13,64,54,10,15,0,13,0,13,0,13
1400000US12086004404,12086004404,"Census Tract 44.04, Miami-Dade County, Florida",759,238,0,13,18,22,492,198,77,65,58,53,26,37,88,60,414,176,0,13,0,13,286,137,62,60,50,52,0,13,16,26,26,37,0,13,0,13,0,13,0,13,0,13,26,37,0,13,87,58,0,13,6,9,22,24,0,13,0,13,0,13,59,53,182,94,0,13,12,20,142,94,15,27,0,13,0,13,13,17,28,42,0,13,0,13,20,39,0,13,8,12,0,13,0,13,22,24,0,13,0,13,22,24,0,13,0,13,0,13,0,13
1400000US12086004405,12086004405,"Census Tract 44.05, Miami-Dade County, Florida",2540,581,29,46,292,158,1641,547,246,104,135,96,110,67,87,57,708,259,0,13,54,56,466,212,100,71,0,13,45,45,43,42,38,42,0,13,0,13,0,13,22,33,16,26,0,13,0,13,195,106,0,13,20,31,106,79,29,41,0,13,7,12,33,36,871,305,29,46,218,150,456,240,46,51,92,74,30,25,0,13,594,426,0,13,0,13,543,410,24,40,27,31,0,13,0,13,134,79,0,13,0,13,70,64,25,30,0,13,28,42,11,18
1400000US12086004406,12086004406,"Census Tract 44.06, Miami-Dade County, Florida",1655,256,0,13,70,56,1083,242,395,136,58,36,9,15,40,38,878,232,0,13,24,23,631,201,169,108,10,15,9,15,35,37,75,58,0,13,0,13,68,56,7,12,0,13,0,13,0,13,200,111,0,13,13,20,57,35,98,91,32,29,0,13,0,13,205,88,0,13,12,19,144,76,49,50,0,13,0,13,0,13,191,96,0,13,21,23,153,88,17,19,0,13,0,13,0,13,106,72,0,13,0,13,30,28,55,50,16,18,0,13,5,9
1400000US12086004500,12086004500,"Census Tract 45, Miami-Dade County, Florida",1743,301,5,8,22,35,981,226,312,151,29,36,179,93,215,106,1022,243,5,8,22,35,585,231,158,94,13,25,106,64,133,85,200,107,0,13,0,13,193,103,7,13,0,13,0,13,0,13,58,57,0,13,0,13,0,13,27,43,0,13,31,36,0,13,147,117,0,13,0,13,32,34,81,90,0,13,34,57,0,13,117,69,0,13,0,13,57,35,0,13,16,25,0,13,44,52,199,102,0,13,0,13,114,81,39,43,0,13,8,13,38,42
1400000US12086004602,12086004602,"Census Tract 46.02, Miami-Dade County, Florida",1698,215,13,20,39,36,632,147,464,94,237,102,181,79,132,51,1328,219,13,20,16,27,520,161,405,94,144,80,132,72,98,51,52,45,0,13,0,13,8,14,11,18,12,19,0,13,21,24,9,13,0,13,9,13,0,13,0,13,0,13,0,13,0,13,45,40,0,13,0,13,21,29,0,13,0,13,24,27,0,13,85,62,0,13,14,23,20,33,26,37,0,13,25,39,0,13,179,84,0,13,0,13,63,47,22,23,81,59,0,13,13,20
1400000US12086004605,12086004605,"Census Tract 46.05, Miami-Dade County, Florida",1068,213,0,13,49,47,389,134,281,102,117,81,85,59,147,101,701,182,0,13,39,44,289,115,182,87,101,76,22,22,68,46,97,52,0,13,0,13,31,34,42,35,16,23,8,13,0,13,11,18,0,13,0,13,11,18,0,13,0,13,0,13,0,13,49,46,0,13,0,13,18,28,0,13,0,13,31,36,0,13,16,24,0,13,0,13,16,24,0,13,0,13,0,13,0,13,194,132,0,13,10,17,24,31,57,53,0,13,24,38,79,97
1400000US12086004607,12086004607,"Census Tract 46.07, Miami-Dade County, Florida",1181,237,7,12,9,14,551,174,403,126,37,34,90,59,84,49,917,209,0,13,0,13,438,154,327,117,11,17,82,54,59,47,66,51,0,13,0,13,35,32,23,36,8,13,0,13,0,13,13,20,0,13,0,13,13,20,0,13,0,13,0,13,0,13,32,33,7,12,9,14,0,13,0,13,0,13,8,13,8,14,35,33,0,13,0,13,0,13,25,28,10,16,0,13,0,13,118,69,0,13,0,13,65,57,28,34,8,12,0,13,17,19
1400000US12086004608,12086004608,"Census Tract 46.08, Miami-Dade County, Florida",866,273,62,94,89,127,351,189,148,79,47,37,49,40,120,94,489,163,0,13,6,9,266,188,99,69,40,36,42,38,36,27,88,58,0,13,0,13,52,44,8,12,7,11,0,13,21,25,15,25,0,13,0,13,7,12,8,13,0,13,0,13,0,13,113,108,62,94,0,13,18,27,33,35,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,161,214,0,13,83,127,8,12,0,13,0,13,7,11,63,88
1400000US12086004701,12086004701,"Census Tract 47.01, Miami-Dade County, Florida",2836,310,0,19,212,115,1142,231,662,157,390,130,219,99,211,93,2362,306,0,19,212,115,944,215,522,142,303,116,192,94,189,88,177,111,0,19,0,19,114,74,28,35,35,34,0,19,0,19,20,22,0,19,0,19,0,19,12,19,0,19,8,12,0,19,54,53,0,19,0,19,25,35,29,45,0,19,0,19,0,19,46,47,0,19,0,19,16,27,0,19,8,13,0,19,22,34,177,88,0,19,0,19,43,46,71,69,44,44,19,30,0,19
1400000US12086004702,12086004702,"Census Tract 47.02, Miami-Dade County, Florida",3089,393,19,29,222,105,1288,293,808,188,314,110,305,120,133,78,2412,338,19,29,165,71,1032,267,615,139,284,107,236,95,61,41,392,162,0,19,49,65,118,47,127,128,20,21,19,23,59,52,107,94,0,19,0,19,64,74,37,57,0,19,6,9,0,19,23,29,0,19,8,13,15,25,0,19,0,19,0,19,0,19,1,7,0,19,0,19,0,19,0,19,1,7,0,19,0,19,154,83,0,19,0,19,59,52,29,26,9,10,44,70,13,22
1400000US12086004703,12086004703,"Census Tract 47.03, Miami-Dade County, Florida",2519,231,53,55,242,109,877,178,818,181,213,107,174,98,142,61,2040,271,53,55,206,109,646,157,660,192,181,108,159,96,135,60,103,65,0,13,11,18,42,47,36,36,0,13,7,11,7,12,123,70,0,13,10,17,37,42,60,58,8,13,8,12,0,13,7,11,0,13,2,6,0,13,5,9,0,13,0,13,0,13,13,20,0,13,13,20,0,13,0,13,0,13,0,13,0,13,233,128,0,13,0,13,152,102,57,51,24,27,0,13,0,13
1400000US12086004901,12086004901,"Census Tract 49.01, Miami-Dade County, Florida",1576,230,30,34,156,78,632,168,457,123,131,84,90,65,80,48,1098,171,0,13,98,59,402,114,346,89,112,80,71,59,69,45,126,85,0,13,0,13,95,77,31,37,0,13,0,13,0,13,77,63,17,28,12,20,29,45,8,14,0,13,0,13,11,16,144,78,0,13,29,33,71,59,25,40,0,13,19,28,0,13,76,74,13,20,17,26,0,13,37,33,9,14,0,13,0,13,55,46,0,13,0,13,35,40,10,16,10,15,0,13,0,13
1400000US12086004902,12086004902,"Census Tract 49.02, Miami-Dade County, Florida",3298,539,111,100,491,236,1498,325,669,237,176,102,131,120,222,122,2694,421,82,89,334,162,1227,289,596,225,176,102,81,71,198,107,210,195,0,19,66,83,111,113,33,54,0,19,0,19,0,19,288,196,29,48,91,99,93,86,40,47,0,19,35,55,0,19,47,59,0,19,0,19,32,54,0,19,0,19,15,23,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,59,70,0,19,0,19,35,55,0,19,0,19,0,19,24,39
1400000US12086005001,12086005001,"Census Tract 50.01, Miami-Dade County, Florida",3600,766,18,29,204,165,1880,722,759,229,382,165,216,131,141,93,3197,718,18,29,204,165,1744,674,625,203,341,154,175,127,90,67,218,155,0,19,0,19,116,95,48,56,41,66,0,19,13,22,127,93,0,19,0,19,20,27,28,44,0,19,41,48,38,45,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,58,67,0,19,0,19,0,19,58,67,0,19,0,19,0,19
1400000US12086005002,12086005002,"Census Tract 50.02, Miami-Dade County, Florida",2524,394,32,35,130,79,1177,282,619,180,257,112,195,96,114,57,1921,322,32,35,106,71,827,197,504,173,170,86,176,98,106,55,361,165,0,19,24,37,234,144,29,35,53,44,13,19,8,12,110,70,0,19,0,19,39,43,71,54,0,19,0,19,0,19,15,18,0,19,0,19,0,19,15,18,0,19,0,19,0,19,23,35,0,19,0,19,23,35,0,19,0,19,0,19,0,19,94,81,0,19,0,19,54,70,0,19,34,49,6,10,0,19
1400000US12086005102,12086005102,"Census Tract 51.02, Miami-Dade County, Florida",1551,332,0,13,92,58,699,173,313,118,72,63,197,129,178,112,1104,263,0,13,69,48,574,166,209,92,65,56,70,75,117,78,277,181,0,13,19,33,117,81,50,63,7,13,71,100,13,21,116,93,0,13,4,7,8,23,28,34,0,13,56,77,20,31,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,54,42,0,13,0,13,0,13,26,27,0,13,0,13,28,32
